"timestamp","device_id","CPU_T","CPU_Usage","RAM_Total","RAM_Used","RAM_Free","DISK_Total","DISK_Used_Space","DISK_Used_Perc"
"11/1/2025 13:17:38","UTA-IOB-Air-Gregory","16.6","66.6","944.1","155.3","550.6","28","6.3","24"
"11/1/2025 13:12:34.1","UTA-IOB-Air-Gregory","16.6","66.6","944.1","155.3","550.6","28","6.3","24"
"11/1/2025 13:07:31","UTA-IOB-Air-Gregory","16.6","66.6","944.1","155.3","550.6","28","6.3","24"
"11/1/2025 13:02:31","UTA-IOB-Air-Gregory","16.6","66.6","944.1","155.3","550.6","28","6.3","24"
"11/1/2025 12:57:29.1","UTA-IOB-Air-Gregory","16.6","66.6","944.1","155.3","550.6","28","6.3","24"
"11/1/2025 12:52:28.1","UTA-IOB-Air-Gregory","16.6","66.6","944.1","155.3","550.6","28","6.3","24"
"11/1/2025 12:47:28","UTA-IOB-Air-Gregory","16.6","66.6","944.1","155.3","550.6","28","6.3","24"
"11/1/2025 12:42:28","UTA-IOB-Air-Gregory","16.6","66.6","944.1","155.3","550.6","28","6.3","24"
"11/1/2025 12:37:27.1","UTA-IOB-Air-Gregory","16.6","66.6","944.1","155.3","550.6","28","6.3","24"
"11/1/2025 12:27:11.1","UTA-IOB-Air-Gregory","16.6","66.6","944.1","155.3","550.6","28","6.3","24"
"11/1/2025 12:22:11.1","UTA-IOB-Air-Gregory","16.6","66.6","944.1","155.3","550.6","28","6.3","24"
"11/1/2025 12:17:11","UTA-IOB-Air-Gregory","16.6","66.6","944.1","155.3","550.6","28","6.3","24"
"11/1/2025 12:12:10","UTA-IOB-Air-Gregory","16.6","66.6","944.1","155.3","550.6","28","6.3","24"
"11/1/2025 12:07:10","UTA-IOB-Air-Gregory","16.6","66.6","944.1","155.3","550.6","28","6.3","24"
"11/1/2025 12:02:09.1","UTA-IOB-Air-Gregory","16.6","66.6","944.1","155.3","550.6","28","6.3","24"
"11/1/2025 11:57:09.1","UTA-IOB-Air-Gregory","16.6","66.6","944.1","155.3","550.6","28","6.3","24"
"11/1/2025 11:52:09","UTA-IOB-Air-Gregory","16.6","66.6","944.1","155.3","550.6","28","6.3","24"
"11/1/2025 11:47:09","UTA-IOB-Air-Gregory","16.6","66.6","944.1","155.3","550.6","28","6.3","24"
"11/1/2025 11:42:08","UTA-IOB-Air-Gregory","16.6","66.6","944.1","155.3","550.6","28","6.3","24"
"11/1/2025 11:37:07.1","UTA-IOB-Air-Gregory","16.6","66.6","944.1","155.3","550.6","28","6.3","24"
"11/1/2025 11:32:07.1","UTA-IOB-Air-Gregory","16.6","66.6","944.1","155.3","550.6","28","6.3","24"
"11/1/2025 11:27:07","UTA-IOB-Air-Gregory","16.6","66.6","944.1","155.3","550.6","28","6.3","24"
"11/1/2025 11:22:07","UTA-IOB-Air-Gregory","16.6","66.6","944.1","155.3","550.6","28","6.3","24"
"11/1/2025 11:17:06.1","UTA-IOB-Air-Gregory","16.6","66.6","944.1","155.3","550.6","28","6.3","24"
"11/1/2025 11:12:06.1","UTA-IOB-Air-Gregory","16.6","66.6","944.1","155.3","550.6","28","6.3","24"
"11/1/2025 11:07:06","UTA-IOB-Air-Gregory","16.6","66.6","944.1","155.3","550.6","28","6.3","24"
"11/1/2025 11:02:06","UTA-IOB-Air-Gregory","16.6","66.6","944.1","155.3","550.6","28","6.3","24"
"11/1/2025 10:57:06","UTA-IOB-Air-Gregory","16.6","66.6","944.1","155.3","550.6","28","6.3","24"
"11/1/2025 10:52:05.1","UTA-IOB-Air-Gregory","16.6","66.6","944.1","155.3","550.6","28","6.3","24"
"11/1/2025 10:47:05.1","UTA-IOB-Air-Gregory","16.6","66.6","944.1","155.3","550.6","28","6.3","24"
"11/1/2025 10:42:05","UTA-IOB-Air-Gregory","16.6","66.6","944.1","155.3","550.6","28","6.3","24"
"11/1/2025 10:37:05","UTA-IOB-Air-Gregory","16.6","66.6","944.1","155.3","550.6","28","6.3","24"
"11/1/2025 10:32:04.1","UTA-IOB-Air-Gregory","16.6","66.6","944.1","155.3","550.6","28","6.3","24"
"11/1/2025 10:27:04.1","UTA-IOB-Air-Gregory","16.6","66.6","944.1","155.3","550.6","28","6.3","24"
"11/1/2025 10:22:04","UTA-IOB-Air-Gregory","16.6","66.6","944.1","155.3","550.6","28","6.3","24"
"11/1/2025 10:17:03.1","UTA-IOB-Air-Gregory","16.6","66.6","944.1","155.3","550.6","28","6.3","24"
"11/1/2025 10:12:03.1","UTA-IOB-Air-Gregory","16.6","66.6","944.1","155.3","550.6","28","6.3","24"
"11/1/2025 10:07:03","UTA-IOB-Air-Gregory","16.6","66.6","944.1","155.3","550.6","28","6.3","24"
"11/1/2025 10:02:03","UTA-IOB-Air-Gregory","16.6","66.6","944.1","155.3","550.6","28","6.3","24"
"11/1/2025 09:57:02.1","UTA-IOB-Air-Gregory","16.6","66.6","944.1","155.3","550.6","28","6.3","24"
"11/1/2025 09:52:02","UTA-IOB-Air-Gregory","16.6","66.6","944.1","155.3","550.6","28","6.3","24"
"11/1/2025 09:47:02","UTA-IOB-Air-Gregory","16.6","66.6","944.1","155.3","550.6","28","6.3","24"
"11/1/2025 09:42:01.1","UTA-IOB-Air-Gregory","16.6","66.6","944.1","155.3","550.6","28","6.3","24"
"11/1/2025 09:37:01.1","UTA-IOB-Air-Gregory","16.6","66.6","944.1","155.3","550.6","28","6.3","24"
"11/1/2025 09:32:01","UTA-IOB-Air-Gregory","16.6","66.6","944.1","155.3","550.6","28","6.3","24"
"11/1/2025 09:27:00.1","UTA-IOB-Air-Gregory","16.6","66.6","944.1","155.3","550.6","28","6.3","24"
"11/1/2025 09:22:00.1","UTA-IOB-Air-Gregory","16.6","66.6","944.1","155.3","550.6","28","6.3","24"
"11/1/2025 09:16:59.1","UTA-IOB-Air-Gregory","16.6","66.6","944.1","155.3","550.6","28","6.3","24"
"11/1/2025 09:11:59.1","UTA-IOB-Air-Gregory","16.6","66.6","944.1","155.3","550.6","28","6.3","24"
"11/1/2025 09:06:59","UTA-IOB-Air-Gregory","16.6","66.6","944.1","155.3","550.6","28","6.3","24"
"11/1/2025 09:01:59","UTA-IOB-Air-Gregory","16.6","66.6","944.1","155.3","550.6","28","6.3","24"
"11/1/2025 08:56:58.1","UTA-IOB-Air-Gregory","16.6","66.6","944.1","155.3","550.6","28","6.3","24"
"11/1/2025 08:51:58.1","UTA-IOB-Air-Gregory","16.6","66.6","944.1","155.3","550.6","28","6.3","24"
"11/1/2025 08:46:58","UTA-IOB-Air-Gregory","16.6","66.6","944.1","155.3","550.6","28","6.3","24"
"11/1/2025 08:41:58","UTA-IOB-Air-Gregory","16.6","66.6","944.1","155.3","550.6","28","6.3","24"
"10/1/2025 16:26:05.1","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 16:26:05","UTA-IOB-Air-Gregory","16.6","66.6","944.1","155.3","550.6","28","6.3","24"
"10/1/2025 16:21:05","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 16:16:05","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 16:11:04.1","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 16:06:04.1","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 16:01:04","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 15:56:04","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 15:51:03.1","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 15:46:03","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 15:41:03","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 15:36:02.1","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 15:31:02.1","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 15:26:02","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 15:21:02","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 15:16:01.1","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 15:11:01.1","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 15:06:01","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 15:01:01","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 14:56:00.1","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 14:51:00.1","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 14:46:00.1","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 14:41:00","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 14:36:00","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 14:30:59.1","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 14:25:59.1","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 14:20:59","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 14:15:58.1","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 14:10:58.1","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 14:05:58.1","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 14:00:58","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 13:55:58","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 13:50:57.1","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 13:45:57.1","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 13:40:57","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 13:35:57","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 13:30:56.1","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 13:25:56.1","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 13:20:56","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 13:15:55.1","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 13:10:55.1","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 13:05:55","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 13:00:54.1","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 12:55:54","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 12:50:54","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 12:45:53.1","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 12:40:53.1","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 12:35:53","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 12:30:52.1","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 12:25:52.1","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 12:20:52","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 12:15:52","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 12:10:51.1","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 12:05:51","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 12:00:50.1","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 11:55:50.1","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 11:50:50","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 11:45:49.1","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 11:40:49.1","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 11:35:49","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 11:30:49","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 11:25:49","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 11:20:48.1","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 11:15:48.1","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 11:10:48","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 11:05:48","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 11:00:47.1","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 10:55:47.1","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 10:50:46.1","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 10:45:46.1","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 10:40:46","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 10:35:45.1","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 10:30:45.1","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 10:25:45.1","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 10:20:45","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 10:15:45","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 10:10:44.1","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 10:05:44.1","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 10:00:44","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 09:55:44","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 09:50:44","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"10/1/2025 09:43:51.1","UTA-IOB-Air-Gregory","19.3","66.6","944.1","223.4","406.4","28","6.3","24"
"8/1/2025 15:35:55.1","UTA-IOB-Air-Gregory","16.6","66.6","944.1","162.3","536.2","28","6.3","24"
"8/1/2025 15:25:35.1","UTA-IOB-Air-Gregory","20.3","66.6","944.1","233.8","393.8","28","6.3","24"
"8/1/2025 15:06:49.1","UTA-IOB-Air-Gregory","19.8","66.6","944.1","162.5","531.9","28","6.3","24"
"8/1/2025 15:03:20.1","UTA-IOB-Air-Gregory","22","66.6","944.1","163.4","531.9","28","6.3","24"
"8/1/2025 14:58:20","UTA-IOB-Air-Gregory","22","66.6","944.1","163.4","531.9","28","6.3","24"
"8/1/2025 14:53:20","UTA-IOB-Air-Gregory","22","66.6","944.1","163.4","531.9","28","6.3","24"
"8/1/2025 14:48:19.1","UTA-IOB-Air-Gregory","22","66.6","944.1","163.4","531.9","28","6.3","24"
"8/1/2025 14:36:13","UTA-IOB-Air-Gregory","21.4","66.6","944.1","162.8","530.5","28","6.3","24"
"8/1/2025 14:36:12","UTA-IOB-Air-Gregory","22","66.6","944.1","163.4","531.9","28","6.3","24"
"8/1/2025 14:35:54.1","UTA-IOB-Air-Gregory","21.4","66.6","944.1","159.1","535.3","28","6.3","24"
"8/1/2025 14:26:49.1","UTA-IOB-Air-Gregory","21.4","66.6","944.1","159.1","535.3","28","6.3","24"
"8/1/2025 14:25:55","UTA-IOB-Air-Gregory","20.9","66.6","944.1","231","396.7","28","6.2","24"
"8/1/2025 14:20:54.1","UTA-IOB-Air-Gregory","20.9","66.6","944.1","231","396.7","28","6.2","24"
"8/1/2025 14:15:54","UTA-IOB-Air-Gregory","20.9","66.6","944.1","231","396.7","28","6.2","24"
"8/1/2025 14:10:52.1","UTA-IOB-Air-Gregory","20.9","66.6","944.1","231","396.7","28","6.2","24"
"8/1/2025 14:05:52.1","UTA-IOB-Air-Gregory","20.9","66.6","944.1","231","396.7","28","6.2","24"
"8/1/2025 13:55:28.1","UTA-IOB-Air-Gregory","20.9","66.6","944.1","231","396.7","28","6.2","24"
"8/1/2025 13:32:13.1","UTA-IOB-Air-Gregory","19.8","66.6","944.1","158.8","541.8","28","6.3","24"
"8/1/2025 13:32:09","UTA-IOB-Air-Gregory","21.4","66.6","944.1","164.9","533.3","28","6.3","24"
"8/1/2025 13:32:08","UTA-IOB-Air-Gregory","21.4","66.6","944.1","162.7","530.6","28","6.3","24"
"8/1/2025 13:25:08","UTA-IOB-Air-Gregory","21.4","66.6","944.1","227.6","400.5","28","6.3","24"
"8/1/2025 13:24:59","UTA-IOB-Air-Gregory","18.7","66.6","944.1","161.3","533.4","28","6.3","24"
"8/1/2025 13:15:09","UTA-IOB-Air-Gregory","19.8","66.6","944.1","230.9","397.4","28","6.3","24"
"8/1/2025 13:05:48","UTA-IOB-Air-Gregory","19.8","66.6","944.1","159.9","537.9","28","6.3","24"
"8/1/2025 13:05:44","UTA-IOB-Air-Gregory","20.3","66.6","944.1","227.7","400.6","28","6.3","24"
"8/1/2025 13:00:44","UTA-IOB-Air-Gregory","20.3","66.6","944.1","227.7","400.6","28","6.3","24"
"8/1/2025 12:55:43.1","UTA-IOB-Air-Gregory","20.3","66.6","944.1","227.7","400.6","28","6.3","24"
"8/1/2025 12:50:43.1","UTA-IOB-Air-Gregory","20.3","66.6","944.1","227.7","400.6","28","6.3","24"
"8/1/2025 12:45:43","UTA-IOB-Air-Gregory","20.3","66.6","944.1","227.7","400.6","28","6.3","24"
"8/1/2025 12:40:43","UTA-IOB-Air-Gregory","20.3","66.6","944.1","227.7","400.6","28","6.3","24"
"8/1/2025 12:35:41.1","UTA-IOB-Air-Gregory","20.3","66.6","944.1","227.7","400.6","28","6.3","24"
"8/1/2025 12:25:12","UTA-IOB-Air-Gregory","20.3","66.6","944.1","227.7","400.6","28","6.3","24"
"7/1/2025 17:10:28","UTA-IOB-Air-Gregory","19.3","66.6","944.1","175.2","524.2","28","6.3","24"
"7/1/2025 17:00:02","UTA-IOB-Air-Gregory","21.4","66.6","944.1","168.5","533.3","28","6.3","24"
"7/1/2025 16:50:28.1","UTA-IOB-Air-Gregory","21.4","66.6","944.1","172.1","526.1","28","6.3","24"
"7/1/2025 16:40:48.1","UTA-IOB-Air-Gregory","22.5","66.6","944.1","240.2","391.8","28","6.3","24"
"7/1/2025 16:30:37","UTA-IOB-Air-Gregory","22.5","66.6","944.1","167.9","532.1","28","6.3","24"
"7/1/2025 16:26:23.1","UTA-IOB-Air-Gregory","23.6","66.6","944.1","236.6","395.2","28","6.3","24"
"7/1/2025 16:20:41.1","UTA-IOB-Air-Gregory","23.6","66.6","944.1","236.6","395.2","28","6.3","24"
"7/1/2025 16:15:55","UTA-IOB-Air-Gregory","23.6","66.6","944.1","168.5","533.3","28","6.3","24"
"7/1/2025 16:10:54.1","UTA-IOB-Air-Gregory","23.6","66.6","944.1","168.5","533.3","28","6.3","24"
"7/1/2025 16:05:54.1","UTA-IOB-Air-Gregory","23.6","66.6","944.1","168.5","533.3","28","6.3","24"
"7/1/2025 16:00:54","UTA-IOB-Air-Gregory","23.6","66.6","944.1","168.5","533.3","28","6.3","24"
"7/1/2025 15:55:54","UTA-IOB-Air-Gregory","23.6","66.6","944.1","168.5","533.3","28","6.3","24"
"7/1/2025 15:50:53.1","UTA-IOB-Air-Gregory","23.6","66.6","944.1","168.5","533.3","28","6.3","24"
"7/1/2025 15:45:53.1","UTA-IOB-Air-Gregory","23.6","66.6","944.1","168.5","533.3","28","6.3","24"
"7/1/2025 15:40:53","UTA-IOB-Air-Gregory","23.6","66.6","944.1","168.5","533.3","28","6.3","24"
"7/1/2025 15:35:53","UTA-IOB-Air-Gregory","23.6","66.6","944.1","168.5","533.3","28","6.3","24"
"7/1/2025 15:30:53","UTA-IOB-Air-Gregory","23.6","66.6","944.1","168.5","533.3","28","6.3","24"
"7/1/2025 15:25:52.1","UTA-IOB-Air-Gregory","23.6","66.6","944.1","168.5","533.3","28","6.3","24"
"7/1/2025 15:20:52","UTA-IOB-Air-Gregory","23.6","66.6","944.1","168.5","533.3","28","6.3","24"
"7/1/2025 15:15:52","UTA-IOB-Air-Gregory","23.6","66.6","944.1","168.5","533.3","28","6.3","24"
"7/1/2025 15:10:52","UTA-IOB-Air-Gregory","23.6","66.6","944.1","168.5","533.3","28","6.3","24"
"7/1/2025 15:05:51.1","UTA-IOB-Air-Gregory","23.6","66.6","944.1","168.5","533.3","28","6.3","24"
"7/1/2025 15:00:51.1","UTA-IOB-Air-Gregory","23.6","66.6","944.1","168.5","533.3","28","6.3","24"
"7/1/2025 14:55:51","UTA-IOB-Air-Gregory","23.6","66.6","944.1","168.5","533.3","28","6.3","24"
"7/1/2025 14:50:51","UTA-IOB-Air-Gregory","23.6","66.6","944.1","168.5","533.3","28","6.3","24"
"7/1/2025 14:45:50.1","UTA-IOB-Air-Gregory","23.6","66.6","944.1","168.5","533.3","28","6.3","24"
"7/1/2025 14:40:50.1","UTA-IOB-Air-Gregory","23.6","66.6","944.1","168.5","533.3","28","6.3","24"
"7/1/2025 14:35:50.1","UTA-IOB-Air-Gregory","23.6","66.6","944.1","168.5","533.3","28","6.3","24"
"7/1/2025 14:30:50","UTA-IOB-Air-Gregory","23.6","66.6","944.1","168.5","533.3","28","6.3","24"
"7/1/2025 14:25:49.1","UTA-IOB-Air-Gregory","23.6","66.6","944.1","168.5","533.3","28","6.3","24"
"7/1/2025 14:20:49.1","UTA-IOB-Air-Gregory","23.6","66.6","944.1","168.5","533.3","28","6.3","24"
"7/1/2025 14:15:49","UTA-IOB-Air-Gregory","23.6","66.6","944.1","168.5","533.3","28","6.3","24"
"7/1/2025 14:10:19.1","UTA-IOB-Air-Gregory","23.6","66.6","944.1","168.5","533.3","28","6.3","24"
"7/1/2025 14:07:29.1","UTA-IOB-Air-Gregory","23.6","66.6","944.1","237.5","396.1","28","6.3","24"
"7/1/2025 14:00:05","UTA-IOB-Air-Gregory","13.9","66.6","944.1","185.6","510.7","28","6.3","24"
"7/1/2025 14:00:02.1","UTA-IOB-Air-Gregory","23.6","66.6","944.1","237.5","396.1","28","6.3","24"
"7/1/2025 13:55:04.1","UTA-IOB-Air-Gregory","13.9","66.6","944.1","185.6","510.7","28","6.3","24"
"7/1/2025 13:50:04.1","UTA-IOB-Air-Gregory","13.9","66.6","944.1","185.6","510.7","28","6.3","24"
"7/1/2025 13:45:04","UTA-IOB-Air-Gregory","13.9","66.6","944.1","185.6","510.7","28","6.3","24"
"7/1/2025 13:40:04","UTA-IOB-Air-Gregory","13.9","66.6","944.1","185.6","510.7","28","6.3","24"
"7/1/2025 13:35:03.1","UTA-IOB-Air-Gregory","13.9","66.6","944.1","185.6","510.7","28","6.3","24"
"7/1/2025 13:30:03.1","UTA-IOB-Air-Gregory","13.9","66.6","944.1","185.6","510.7","28","6.3","24"
"7/1/2025 13:25:03.1","UTA-IOB-Air-Gregory","13.9","66.6","944.1","185.6","510.7","28","6.3","24"
"7/1/2025 13:20:03","UTA-IOB-Air-Gregory","13.9","66.6","944.1","185.6","510.7","28","6.3","24"
"7/1/2025 13:15:03","UTA-IOB-Air-Gregory","13.9","66.6","944.1","185.6","510.7","28","6.3","24"
"7/1/2025 13:10:02.1","UTA-IOB-Air-Gregory","13.9","66.6","944.1","185.6","510.7","28","6.3","24"
"7/1/2025 13:05:02.1","UTA-IOB-Air-Gregory","13.9","66.6","944.1","185.6","510.7","28","6.3","24"
"7/1/2025 13:00:02","UTA-IOB-Air-Gregory","13.9","66.6","944.1","185.6","510.7","28","6.3","24"
"7/1/2025 12:55:02","UTA-IOB-Air-Gregory","13.9","66.6","944.1","185.6","510.7","28","6.3","24"
"7/1/2025 12:50:01.1","UTA-IOB-Air-Gregory","13.9","66.6","944.1","185.6","510.7","28","6.3","24"
"7/1/2025 12:45:01.1","UTA-IOB-Air-Gregory","13.9","66.6","944.1","185.6","510.7","28","6.3","24"
"7/1/2025 12:40:01","UTA-IOB-Air-Gregory","13.9","66.6","944.1","185.6","510.7","28","6.3","24"
"7/1/2025 12:35:00.1","UTA-IOB-Air-Gregory","13.9","66.6","944.1","185.6","510.7","28","6.3","24"
"7/1/2025 12:30:00.1","UTA-IOB-Air-Gregory","13.9","66.6","944.1","185.6","510.7","28","6.3","24"
"7/1/2025 12:25:00","UTA-IOB-Air-Gregory","13.9","66.6","944.1","185.6","510.7","28","6.3","24"
"7/1/2025 12:19:59.1","UTA-IOB-Air-Gregory","13.9","66.6","944.1","185.6","510.7","28","6.3","24"
"7/1/2025 12:14:59.1","UTA-IOB-Air-Gregory","13.9","66.6","944.1","185.6","510.7","28","6.3","24"
"7/1/2025 12:09:59","UTA-IOB-Air-Gregory","13.9","66.6","944.1","185.6","510.7","28","6.3","24"
"7/1/2025 12:04:58.1","UTA-IOB-Air-Gregory","13.9","66.6","944.1","185.6","510.7","28","6.3","24"
"7/1/2025 11:59:58","UTA-IOB-Air-Gregory","13.9","66.6","944.1","185.6","510.7","28","6.3","24"
"7/1/2025 11:54:57.1","UTA-IOB-Air-Gregory","13.9","66.6","944.1","185.6","510.7","28","6.3","24"
"7/1/2025 11:49:57.1","UTA-IOB-Air-Gregory","13.9","66.6","944.1","185.6","510.7","28","6.3","24"
"7/1/2025 11:44:57","UTA-IOB-Air-Gregory","13.9","66.6","944.1","185.6","510.7","28","6.3","24"
