"SiteName","ReportedTime-UTC","VOC","O3","SO2","NO2","ReceivedTime"
"G-VOC","2025-01-13T17:47:08.151Z","2.044","0.0476","0.2368","0.0004","1/13/2025, 11:47:08"
"G-VOC","2025-01-13T17:46:40.159Z","2.04","0.0476","0.2324","0.0032","1/13/2025, 11:46:40"
"G-VOC","2025-01-13T17:41:32.108Z","2.088","0.0476","0.2304","0.0004","1/13/2025, 11:41:32"
"G-VOC","2025-01-13T17:41:04.105Z","2.076","0.0464","0.2344","0","1/13/2025, 11:41:04"
"G-VOC","2025-01-13T17:40:36.074Z","2.068","0.0472","0.2436","0.0004","1/13/2025, 11:40:36"
"G-VOC","2025-01-13T17:40:08.053Z","2.124","0.0472","0.2312","0.0004","1/13/2025, 11:40:08"
"G-VOC","2025-01-13T17:39:40.041Z","2.104","0.046","0.2324","0.0004","1/13/2025, 11:39:40"
"G-VOC","2025-01-13T17:39:12.021Z","2.148","0.046","0.2336","0.0004","1/13/2025, 11:39:12"
"G-VOC","2025-01-13T17:38:44.048Z","2.116","0.0448","0.2372","0.0004","1/13/2025, 11:38:44"
"G-VOC","2025-01-13T17:38:16.024Z","2.096","0.046","0.2328","0.0004","1/13/2025, 11:38:16"
"H-VOC","2025-01-13T17:38:11.820Z","1.892","0.0532","0.2904","0","1/13/2025, 11:38:12"
"G-VOC","2025-01-13T17:37:48.015Z","2.116","0.0484","0.2356","0.0004","1/13/2025, 11:37:48"
"H-VOC","2025-01-13T17:37:29.817Z","1.896","0.0516","0.2884","0.0004","1/13/2025, 11:37:30"
"G-VOC","2025-01-13T17:37:20.016Z","2.104","0.0476","0.2324","0.0004","1/13/2025, 11:37:20"
"G-VOC","2025-01-13T17:36:52.011Z","2.088","0.0476","0.234","0.0004","1/13/2025, 11:36:52"
"H-VOC","2025-01-13T17:36:47.827Z","1.928","0.052","0.2884","0.0008","1/13/2025, 11:36:48"
"H-VOC","2025-01-13T17:36:05.848Z","1.916","0.0512","0.294","0.0004","1/13/2025, 11:36:06"
"H-VOC","2025-01-13T17:35:23.801Z","1.92","0.0524","0.2876","0.0004","1/13/2025, 11:35:23"
"H-VOC","2025-01-13T17:34:41.839Z","1.948","0.0504","0.2872","0.0004","1/13/2025, 11:34:42"
"H-VOC","2025-01-13T17:33:59.849Z","1.972","0.0484","0.2916","0.0008","1/13/2025, 11:34:00"
"G-VOC","2025-01-13T17:31:15.945Z","2.14","0.0436","0.234","0","1/13/2025, 11:31:16"
"G-VOC","2025-01-13T17:30:47.919Z","2.148","0.0456","0.2584","0.0004","1/13/2025, 11:30:48"
"G-VOC","2025-01-13T17:30:19.915Z","2.152","0.0448","0.2324","0","1/13/2025, 11:30:20"
"G-VOC","2025-01-13T17:29:51.961Z","2.14","0.0448","0.2456","0","1/13/2025, 11:29:52"
"G-VOC","2025-01-13T17:29:23.898Z","2.156","0.0452","0.2392","0","1/13/2025, 11:29:24"
"G-VOC","2025-01-13T17:28:55.886Z","2.132","0.044","0.2324","0","1/13/2025, 11:28:56"
"G-VOC","2025-01-13T17:28:27.873Z","2.132","0.0448","0.234","0","1/13/2025, 11:28:28"
"G-VOC","2025-01-13T17:27:59.901Z","2.152","0.0452","0.2332","0","1/13/2025, 11:28:00"
"G-VOC","2025-01-13T17:27:31.879Z","2.184","0.0452","0.236","0","1/13/2025, 11:27:32"
"G-VOC","2025-01-13T17:27:03.863Z","2.148","0.044","0.2336","0","1/13/2025, 11:27:04"
"G-VOC","2025-01-13T17:26:35.892Z","2.172","0.0456","0.2364","0","1/13/2025, 11:26:36"
"H-VOC","2025-01-13T17:23:29.743Z","1.948","0.052","0.2896","0.0004","1/13/2025, 11:23:30"
"H-VOC","2025-01-13T17:22:47.713Z","1.96","0.0504","0.2912","0.0012","1/13/2025, 11:22:48"
"H-VOC","2025-01-13T17:22:05.714Z","1.964","0.05","0.2944","0.0004","1/13/2025, 11:22:06"
"G-VOC","2025-01-13T17:21:27.779Z","2.14","0.0436","0.23","0.0004","1/13/2025, 11:21:27"
"H-VOC","2025-01-13T17:21:23.751Z","1.944","0.05","0.288","0.0008","1/13/2025, 11:21:24"
"G-VOC","2025-01-13T17:20:59.774Z","2.116","0.0444","0.2432","0.0004","1/13/2025, 11:21:00"
"G-VOC","2025-01-13T17:20:31.771Z","2.096","0.0444","0.2376","0.0004","1/13/2025, 11:20:31"
"G-VOC","2025-01-13T17:20:03.797Z","2.104","0.0452","0.2292","0","1/13/2025, 11:20:03"
"G-VOC","2025-01-13T17:19:35.765Z","2.136","0.0448","0.2352","0","1/13/2025, 11:19:36"
"G-VOC","2025-01-13T17:19:07.747Z","2.136","0.0436","0.234","0","1/13/2025, 11:19:07"
"G-VOC","2025-01-13T17:18:39.736Z","2.14","0.0432","0.2396","0","1/13/2025, 11:18:40"
"G-VOC","2025-01-13T17:18:11.724Z","2.176","0.044","0.2292","0","1/13/2025, 11:18:11"
"G-VOC","2025-01-13T17:17:43.720Z","2.152","0.0436","0.2364","0","1/13/2025, 11:17:43"
"G-VOC","2025-01-13T17:17:15.716Z","2.144","0.0436","0.2312","0","1/13/2025, 11:17:16"
"G-VOC","2025-01-13T17:16:47.712Z","2.156","0.0436","0.2512","0","1/13/2025, 11:16:47"
"G-VOC","2025-01-13T17:11:11.612Z","2.132","0.0436","0.2336","0.0004","1/13/2025, 11:11:11"
"G-VOC","2025-01-13T17:10:43.615Z","2.104","0.0436","0.2512","0.0004","1/13/2025, 11:10:43"
"G-VOC","2025-01-13T17:10:15.616Z","2.148","0.044","0.2372","0","1/13/2025, 11:10:15"
"G-VOC","2025-01-13T17:09:47.610Z","2.136","0.0436","0.2316","0","1/13/2025, 11:09:47"
"G-VOC","2025-01-13T17:09:19.643Z","2.148","0.0432","0.2368","0","1/13/2025, 11:09:19"
"G-VOC","2025-01-13T17:08:51.597Z","2.128","0.0428","0.2336","0","1/13/2025, 11:08:51"
"G-VOC","2025-01-13T17:08:23.581Z","2.108","0.0424","0.2352","0","1/13/2025, 11:08:23"
"G-VOC","2025-01-13T17:07:55.576Z","2.144","0.0424","0.2296","0","1/13/2025, 11:07:55"
"G-VOC","2025-01-13T17:07:27.555Z","2.184","0.042","0.2452","0","1/13/2025, 11:07:27"
"G-VOC","2025-01-13T17:06:59.553Z","2.156","0.0412","0.2316","0","1/13/2025, 11:07:00"
"G-VOC","2025-01-13T17:06:31.576Z","2.14","0.0424","0.2344","0.0008","1/13/2025, 11:06:31"
"G-VOC","2025-01-13T17:00:55.463Z","2.164","0.0424","0.2344","0","1/13/2025, 11:00:55"
"G-VOC","2025-01-13T17:00:27.452Z","2.196","0.0424","0.23","0","1/13/2025, 11:00:27"
"G-VOC","2025-01-13T16:59:59.475Z","2.164","0.0416","0.2324","0","1/13/2025, 10:59:59"
"G-VOC","2025-01-13T16:59:31.445Z","2.14","0.0428","0.2348","0","1/13/2025, 10:59:31"
"G-VOC","2025-01-13T16:59:03.440Z","2.096","0.0448","0.2332","0","1/13/2025, 10:59:03"
"G-VOC","2025-01-13T16:58:35.429Z","2.12","0.0448","0.232","0","1/13/2025, 10:58:35"
"G-VOC","2025-01-13T16:58:07.461Z","2.088","0.0444","0.2388","0","1/13/2025, 10:58:07"
"G-VOC","2025-01-13T16:57:39.407Z","2.076","0.0452","0.2328","0","1/13/2025, 10:57:39"
"G-VOC","2025-01-13T16:56:43.393Z","2.172","0.0444","0.234","0.0004","1/13/2025, 10:56:43"
"G-VOC","2025-01-13T16:51:07.332Z","2.156","0.0416","0.2312","0","1/13/2025, 10:51:07"
"G-VOC","2025-01-13T16:50:39.315Z","2.132","0.0412","0.23","0","1/13/2025, 10:50:39"
"G-VOC","2025-01-13T16:50:11.323Z","2.14","0.042","0.234","0","1/13/2025, 10:50:11"
"G-VOC","2025-01-13T16:49:43.302Z","2.196","0.042","0.2304","0","1/13/2025, 10:49:43"
"G-VOC","2025-01-13T16:49:15.291Z","2.2","0.0408","0.232","0","1/13/2025, 10:49:15"
"G-VOC","2025-01-13T16:48:47.289Z","2.172","0.0408","0.2368","0","1/13/2025, 10:48:47"
"G-VOC","2025-01-13T16:48:19.282Z","2.144","0.0416","0.2348","0.0004","1/13/2025, 10:48:19"
"G-VOC","2025-01-13T16:47:51.277Z","2.14","0.0412","0.232","0","1/13/2025, 10:47:51"
"G-VOC","2025-01-13T16:47:23.263Z","2.14","0.0412","0.232","0","1/13/2025, 10:47:23"
"G-VOC","2025-01-13T16:46:55.252Z","2.16","0.0408","0.2312","0","1/13/2025, 10:46:55"
"G-VOC","2025-01-13T16:46:27.247Z","2.136","0.0408","0.2312","0.0004","1/13/2025, 10:46:27"
"G-VOC","2025-01-13T16:40:51.183Z","2.14","0.0412","0.23","0","1/13/2025, 10:40:51"
"G-VOC","2025-01-13T16:40:23.177Z","2.136","0.0408","0.2264","0","1/13/2025, 10:40:23"
"G-VOC","2025-01-13T16:39:55.161Z","2.168","0.0416","0.2316","0","1/13/2025, 10:39:55"
"G-VOC","2025-01-13T16:39:27.147Z","2.156","0.0408","0.23","0","1/13/2025, 10:39:27"
"G-VOC","2025-01-13T16:38:59.143Z","2.116","0.0416","0.2316","0","1/13/2025, 10:38:59"
"G-VOC","2025-01-13T16:38:31.136Z","2.104","0.0424","0.238","0","1/13/2025, 10:38:31"
"G-VOC","2025-01-13T16:38:03.139Z","2.144","0.0424","0.2284","0","1/13/2025, 10:38:03"
"G-VOC","2025-01-13T16:37:35.126Z","2.136","0.0416","0.2276","0","1/13/2025, 10:37:35"
"G-VOC","2025-01-13T16:37:07.139Z","2.084","0.0424","0.2272","0","1/13/2025, 10:37:07"
"G-VOC","2025-01-13T16:36:39.160Z","2.076","0.0436","0.2264","0","1/13/2025, 10:36:39"
"G-VOC","2025-01-13T16:31:03.063Z","2.116","0.0424","0.2272","0.0004","1/13/2025, 10:31:03"
"G-VOC","2025-01-13T16:30:35.067Z","2.156","0.042","0.228","0.0004","1/13/2025, 10:30:35"
"G-VOC","2025-01-13T16:30:07.052Z","2.184","0.0408","0.2268","0.0004","1/13/2025, 10:30:07"
"G-VOC","2025-01-13T16:29:39.047Z","2.184","0.04","0.2336","0.0004","1/13/2025, 10:29:39"
"G-VOC","2025-01-13T16:29:11.001Z","2.148","0.0408","0.2336","0","1/13/2025, 10:29:11"
"G-VOC","2025-01-13T16:28:43.003Z","2.14","0.0404","0.2292","0","1/13/2025, 10:28:43"
"G-VOC","2025-01-13T16:28:14.987Z","2.18","0.04","0.228","0","1/13/2025, 10:28:15"
"G-VOC","2025-01-13T16:27:46.987Z","2.164","0.0392","0.2276","0","1/13/2025, 10:27:47"
"G-VOC","2025-01-13T16:27:19.001Z","2.172","0.0388","0.2296","0","1/13/2025, 10:27:19"
"G-VOC","2025-01-13T16:26:50.973Z","2.152","0.0384","0.2328","0.0004","1/13/2025, 10:26:51"
"G-VOC","2025-01-13T16:26:23.006Z","2.136","0.0388","0.2352","0.0008","1/13/2025, 10:26:23"
"G-VOC","2025-01-13T16:20:46.923Z","2.208","0.0396","0.2224","0","1/13/2025, 10:20:47"
"G-VOC","2025-01-13T16:20:18.884Z","2.196","0.0384","0.2284","0","1/13/2025, 10:20:19"
"G-VOC","2025-01-13T16:19:50.888Z","2.156","0.0396","0.2276","0","1/13/2025, 10:19:51"
"G-VOC","2025-01-13T16:19:22.858Z","2.156","0.04","0.2184","0","1/13/2025, 10:19:23"
"G-VOC","2025-01-13T16:18:54.845Z","2.164","0.04","0.2272","0.0004","1/13/2025, 10:18:54"
"G-VOC","2025-01-13T16:18:26.835Z","2.164","0.04","0.226","0.0004","1/13/2025, 10:18:27"
"G-VOC","2025-01-13T16:17:58.834Z","2.156","0.04","0.2148","0.0004","1/13/2025, 10:17:59"
"G-VOC","2025-01-13T16:17:30.835Z","2.168","0.04","0.2212","0","1/13/2025, 10:17:31"
"G-VOC","2025-01-13T16:17:02.827Z","2.216","0.0404","0.2224","0","1/13/2025, 10:17:02"
"G-VOC","2025-01-13T16:16:34.857Z","2.212","0.04","0.2336","0","1/13/2025, 10:16:35"
"G-VOC","2025-01-13T16:10:58.739Z","2.236","0.04","0.2128","0.0004","1/13/2025, 10:10:59"
"G-VOC","2025-01-13T16:10:30.734Z","2.216","0.0392","0.2152","0","1/13/2025, 10:10:31"
"G-VOC","2025-01-13T16:10:02.736Z","2.204","0.0392","0.2152","0","1/13/2025, 10:10:03"
"G-VOC","2025-01-13T16:09:34.754Z","2.188","0.0396","0.212","0","1/13/2025, 10:09:35"
"G-VOC","2025-01-13T16:09:06.714Z","2.176","0.04","0.22","0","1/13/2025, 10:09:06"
"G-VOC","2025-01-13T16:08:38.702Z","2.22","0.04","0.2192","0","1/13/2025, 10:08:39"
"G-VOC","2025-01-13T16:08:10.722Z","2.216","0.04","0.2132","0","1/13/2025, 10:08:10"
"G-VOC","2025-01-13T16:07:42.723Z","2.196","0.0396","0.2152","0","1/13/2025, 10:07:42"
"G-VOC","2025-01-13T16:07:14.686Z","2.184","0.04","0.2204","0.0004","1/13/2025, 10:07:14"
"G-VOC","2025-01-13T16:06:46.682Z","2.232","0.0404","0.234","0.0004","1/13/2025, 10:06:46"
"G-VOC","2025-01-13T16:06:18.678Z","2.244","0.0396","0.2276","0.0024","1/13/2025, 10:06:19"
"G-VOC","2025-01-13T16:00:42.589Z","2.28","0.0356","0.2216","0","1/13/2025, 10:00:42"
"G-VOC","2025-01-13T16:00:14.586Z","2.284","0.0356","0.226","0","1/13/2025, 10:00:14"
"G-VOC","2025-01-13T15:59:46.577Z","2.296","0.0356","0.2144","0","1/13/2025, 09:59:47"
"G-VOC","2025-01-13T15:59:18.566Z","2.3","0.0352","0.2152","0","1/13/2025, 09:59:19"
"G-VOC","2025-01-13T15:58:50.561Z","2.312","0.0348","0.2124","0","1/13/2025, 09:58:50"
"G-VOC","2025-01-13T15:58:22.556Z","2.316","0.0344","0.2148","0","1/13/2025, 09:58:23"
"G-VOC","2025-01-13T15:57:54.541Z","2.308","0.034","0.216","0","1/13/2025, 09:57:54"
"G-VOC","2025-01-13T15:57:26.532Z","2.304","0.0344","0.2152","0.0004","1/13/2025, 09:57:27"
"G-VOC","2025-01-13T15:56:58.527Z","2.308","0.0344","0.212","0.0004","1/13/2025, 09:56:58"
"G-VOC","2025-01-13T15:56:30.575Z","2.328","0.0344","0.216","0.0004","1/13/2025, 09:56:30"
"G-VOC","2025-01-13T15:50:54.434Z","2.392","0.0312","0.2092","0.0004","1/13/2025, 09:50:55"
"G-VOC","2025-01-13T15:50:26.469Z","2.384","0.0308","0.2104","0","1/13/2025, 09:50:26"
"G-VOC","2025-01-13T15:49:58.427Z","2.384","0.0308","0.2124","0","1/13/2025, 09:49:58"
"G-VOC","2025-01-13T15:49:30.429Z","2.384","0.0304","0.2124","0.0004","1/13/2025, 09:49:30"
"G-VOC","2025-01-13T15:49:02.420Z","2.384","0.0304","0.2112","0.0004","1/13/2025, 09:49:02"
"G-VOC","2025-01-13T15:48:34.445Z","2.364","0.03","0.2096","0.0004","1/13/2025, 09:48:34"
"G-VOC","2025-01-13T15:48:06.408Z","2.356","0.0304","0.2136","0.0004","1/13/2025, 09:48:06"
"G-VOC","2025-01-13T15:47:38.391Z","2.372","0.0308","0.2104","0","1/13/2025, 09:47:38"
"G-VOC","2025-01-13T15:47:10.374Z","2.392","0.0308","0.2108","0","1/13/2025, 09:47:10"
"G-VOC","2025-01-13T15:46:42.397Z","2.396","0.0304","0.212","0","1/13/2025, 09:46:42"
"G-VOC","2025-01-13T15:46:14.420Z","2.396","0.03","0.2124","0.0004","1/13/2025, 09:46:14"
"G-VOC","2025-01-13T15:40:38.287Z","2.308","0.032","0.2156","0","1/13/2025, 09:40:38"
"G-VOC","2025-01-13T15:40:10.276Z","2.28","0.032","0.2432","0","1/13/2025, 09:40:10"
"G-VOC","2025-01-13T15:39:42.274Z","2.296","0.0324","0.254","0","1/13/2025, 09:39:42"
"G-VOC","2025-01-13T15:39:14.266Z","2.296","0.0328","0.2188","0.0004","1/13/2025, 09:39:14"
"G-VOC","2025-01-13T15:38:46.259Z","2.288","0.0324","0.2292","0","1/13/2025, 09:38:46"
"G-VOC","2025-01-13T15:38:18.256Z","2.308","0.0328","0.2196","0","1/13/2025, 09:38:18"
"G-VOC","2025-01-13T15:37:50.262Z","2.284","0.0324","0.2192","0","1/13/2025, 09:37:50"
"G-VOC","2025-01-13T15:37:22.240Z","2.308","0.0336","0.2228","0","1/13/2025, 09:37:22"
"G-VOC","2025-01-13T15:36:54.242Z","2.308","0.0336","0.2152","0","1/13/2025, 09:36:54"
"G-VOC","2025-01-13T15:36:26.248Z","2.296","0.0336","0.2136","0.0004","1/13/2025, 09:36:26"
"G-VOC","2025-01-13T15:30:50.148Z","2.36","0.0308","0.2196","0.0004","1/13/2025, 09:30:50"
"G-VOC","2025-01-13T15:30:22.157Z","2.376","0.0308","0.2156","0.0004","1/13/2025, 09:30:22"
"G-VOC","2025-01-13T15:29:54.130Z","2.408","0.0312","0.2192","0.0004","1/13/2025, 09:29:54"
"G-VOC","2025-01-13T15:29:26.115Z","2.424","0.0304","0.216","0.0004","1/13/2025, 09:29:26"
"G-VOC","2025-01-13T15:28:58.109Z","2.428","0.03","0.2148","0.0008","1/13/2025, 09:28:58"
"G-VOC","2025-01-13T15:28:30.105Z","2.444","0.0296","0.222","0.0008","1/13/2025, 09:28:30"
"G-VOC","2025-01-13T15:28:02.144Z","2.46","0.0296","0.216","0.0004","1/13/2025, 09:28:02"
"G-VOC","2025-01-13T15:27:34.100Z","2.48","0.0292","0.2128","0.0004","1/13/2025, 09:27:34"
"G-VOC","2025-01-13T15:27:06.092Z","2.504","0.0288","0.2216","0","1/13/2025, 09:27:06"
"G-VOC","2025-01-13T15:26:38.148Z","2.512","0.028","0.212","0","1/13/2025, 09:26:38"
"G-VOC","2025-01-13T03:54:11.908Z","0","0","0.2128","0.0012","1/12/2025, 21:54:12"
"G-VOC","2025-01-13T03:34:38.273Z","3.192","0.0384","0.2272","0","1/12/2025, 21:34:38"
"G-VOC","2025-01-13T03:34:10.271Z","3.188","0.0384","0.2252","0.0008","1/12/2025, 21:34:10"
"G-VOC","2025-01-13T03:18:39.132Z","3.132","0.04","0.2084","0.0004","1/12/2025, 21:18:39"
"G-VOC","2025-01-13T03:18:11.133Z","3.132","0.04","0.2344","0.0004","1/12/2025, 21:18:11"
"G-VOC","2025-01-13T03:17:43.140Z","3.132","0.04","0.2132","0.0004","1/12/2025, 21:17:43"
"G-VOC","2025-01-13T03:17:15.122Z","3.132","0.04","0.2104","0.0004","1/12/2025, 21:17:15"
"G-VOC","2025-01-13T03:16:47.117Z","3.132","0.04","0.2076","0.0004","1/12/2025, 21:16:47"
"G-VOC","2025-01-13T03:16:19.110Z","3.128","0.04","0.214","0.0004","1/12/2025, 21:16:19"
"G-VOC","2025-01-13T03:15:51.112Z","3.132","0.04","0.2104","0.0004","1/12/2025, 21:15:51"
"G-VOC","2025-01-13T03:15:23.087Z","3.128","0.04","0.2132","0","1/12/2025, 21:15:23"
"G-VOC","2025-01-13T03:14:55.077Z","3.124","0.04","0.2144","0","1/12/2025, 21:14:55"
"G-VOC","2025-01-13T03:14:27.078Z","3.124","0.04","0.2104","0","1/12/2025, 21:14:27"
"G-VOC","2025-01-13T03:08:50.994Z","3.112","0.0404","0.2316","0.0004","1/12/2025, 21:08:51"
"G-VOC","2025-01-13T03:08:23.026Z","3.116","0.0404","0.2272","0","1/12/2025, 21:08:23"
"G-VOC","2025-01-13T03:07:54.970Z","3.116","0.0404","0.216","0","1/12/2025, 21:07:55"
"G-VOC","2025-01-13T03:07:26.961Z","3.116","0.0404","0.2132","0","1/12/2025, 21:07:27"
"G-VOC","2025-01-13T03:06:58.995Z","3.116","0.0404","0.2136","0","1/12/2025, 21:06:59"
"G-VOC","2025-01-13T03:06:30.954Z","3.116","0.0404","0.2092","0","1/12/2025, 21:06:31"
"G-VOC","2025-01-13T03:06:02.970Z","3.12","0.0404","0.2132","0","1/12/2025, 21:06:03"
"G-VOC","2025-01-13T03:05:34.948Z","3.12","0.0404","0.2284","0","1/12/2025, 21:05:35"
"G-VOC","2025-01-13T03:05:06.923Z","3.116","0.0404","0.2104","0","1/12/2025, 21:05:07"
"G-VOC","2025-01-13T03:04:38.937Z","3.12","0.0404","0.2264","0","1/12/2025, 21:04:39"
"G-VOC","2025-01-13T03:04:10.913Z","3.12","0.0404","0.214","0.0004","1/12/2025, 21:04:11"
"G-VOC","2025-01-13T02:58:34.831Z","3.124","0.0408","0.214","0","1/12/2025, 20:58:35"
"G-VOC","2025-01-13T02:58:06.819Z","3.128","0.0408","0.2136","0","1/12/2025, 20:58:07"
"G-VOC","2025-01-13T02:57:38.845Z","3.128","0.0404","0.2096","0","1/12/2025, 20:57:39"
"G-VOC","2025-01-13T02:57:10.854Z","3.132","0.0404","0.2128","0.0004","1/12/2025, 20:57:11"
"G-VOC","2025-01-13T02:56:42.797Z","3.132","0.0404","0.212","0.0004","1/12/2025, 20:56:43"
"G-VOC","2025-01-13T02:56:14.807Z","3.132","0.0404","0.2096","0","1/12/2025, 20:56:14"
"G-VOC","2025-01-13T02:55:46.787Z","3.136","0.0404","0.2112","0","1/12/2025, 20:55:47"
"G-VOC","2025-01-13T02:55:18.781Z","3.136","0.04","0.2104","0","1/12/2025, 20:55:19"
"G-VOC","2025-01-13T02:54:50.780Z","3.136","0.04","0.216","0","1/12/2025, 20:54:51"
"G-VOC","2025-01-13T02:54:22.762Z","3.136","0.04","0.2156","0","1/12/2025, 20:54:23"
"G-VOC","2025-01-13T02:48:46.687Z","3.128","0.04","0.2388","0.0004","1/12/2025, 20:48:46"
"G-VOC","2025-01-13T02:48:18.680Z","3.132","0.04","0.218","0.0004","1/12/2025, 20:48:19"
"G-VOC","2025-01-13T02:47:50.705Z","3.132","0.04","0.2136","0","1/12/2025, 20:47:51"
"G-VOC","2025-01-13T02:47:22.654Z","3.132","0.04","0.2132","0.0004","1/12/2025, 20:47:22"
"G-VOC","2025-01-13T02:46:54.641Z","3.132","0.0396","0.2148","0.0004","1/12/2025, 20:46:55"
"G-VOC","2025-01-13T02:46:26.643Z","3.128","0.0396","0.212","0.0004","1/12/2025, 20:46:26"
"G-VOC","2025-01-13T02:45:58.635Z","3.128","0.0392","0.216","0.0004","1/12/2025, 20:45:59"
"G-VOC","2025-01-13T02:45:30.633Z","3.124","0.0392","0.2192","0.0004","1/12/2025, 20:45:30"
"G-VOC","2025-01-13T02:45:02.627Z","3.124","0.0392","0.2296","0.0004","1/12/2025, 20:45:02"
"G-VOC","2025-01-13T02:44:34.625Z","3.12","0.0392","0.2144","0","1/12/2025, 20:44:35"
"G-VOC","2025-01-13T02:44:06.625Z","3.116","0.0392","0.2124","0.0008","1/12/2025, 20:44:07"
"G-VOC","2025-01-13T02:38:30.570Z","3.096","0.0396","0.214","0.0004","1/12/2025, 20:38:30"
"G-VOC","2025-01-13T02:38:02.539Z","3.092","0.0396","0.2124","0.0008","1/12/2025, 20:38:03"
"G-VOC","2025-01-13T02:37:34.534Z","3.092","0.0396","0.216","0.0004","1/12/2025, 20:37:35"
"G-VOC","2025-01-13T02:37:06.525Z","3.092","0.0392","0.2144","0.0004","1/12/2025, 20:37:06"
"G-VOC","2025-01-13T02:36:38.503Z","3.092","0.0392","0.2108","0.0004","1/12/2025, 20:36:38"
"G-VOC","2025-01-13T02:36:10.546Z","3.092","0.0392","0.2084","0","1/12/2025, 20:36:10"
"G-VOC","2025-01-13T02:35:42.536Z","3.092","0.0392","0.2116","0","1/12/2025, 20:35:42"
"G-VOC","2025-01-13T02:35:14.505Z","3.092","0.0392","0.2184","0","1/12/2025, 20:35:14"
"G-VOC","2025-01-13T02:34:46.494Z","3.092","0.0392","0.214","0.0004","1/12/2025, 20:34:46"
"G-VOC","2025-01-13T02:34:18.518Z","3.092","0.0392","0.2136","0.0004","1/12/2025, 20:34:18"
"G-VOC","2025-01-13T02:33:50.507Z","0","0","0.12","0","1/12/2025, 20:33:51"
"H-VOC","2025-01-13T01:47:16.618Z","1.944","0.0504","0.2892","0.0008","1/13/2025, 11:20:41"
"G-VOC","2025-01-13T01:46:54.929Z","2.908","0.0408","0.2272","0.0008","1/12/2025, 19:46:55"
"G-VOC","2025-01-13T01:46:26.913Z","2.912","0.0408","0.2316","0.0008","1/12/2025, 19:46:27"
"G-VOC","2025-01-13T01:45:58.895Z","2.928","0.0408","0.2216","0.0008","1/12/2025, 19:45:59"
"H-VOC","2025-01-13T01:45:35.225Z","3.192","0.0412","0.2688","0","1/12/2025, 19:45:35"
"G-VOC","2025-01-13T01:45:30.901Z","2.94","0.0408","0.2196","0.0008","1/12/2025, 19:45:31"
"G-VOC","2025-01-13T01:45:02.937Z","2.944","0.0408","0.222","0.0004","1/12/2025, 19:45:03"
"H-VOC","2025-01-13T01:44:53.250Z","3.188","0.0408","0.2728","0","1/12/2025, 19:44:53"
"G-VOC","2025-01-13T01:44:34.913Z","2.952","0.0408","0.2196","0.0008","1/12/2025, 19:44:35"
"H-VOC","2025-01-13T01:44:11.231Z","3.184","0.0404","0.2744","0.0004","1/12/2025, 19:44:11"
"G-VOC","2025-01-13T01:44:06.876Z","2.96","0.0408","0.226","0.0008","1/12/2025, 19:44:07"
"G-VOC","2025-01-13T01:43:38.864Z","0","0","0.1332","0","1/12/2025, 19:43:39"
"H-VOC","2025-01-13T01:43:29.223Z","3.18","0.0404","0.276","0.0004","1/12/2025, 19:43:29"
"H-VOC","2025-01-13T01:42:47.213Z","0","0","0.2732","0.0012","1/12/2025, 19:42:47"
"G-VOC","2025-01-13T01:38:30.806Z","3.052","0.0416","0.228","0.0008","1/12/2025, 19:38:31"
"G-VOC","2025-01-13T01:38:02.819Z","3.06","0.0416","0.2264","0.0008","1/12/2025, 19:38:03"
"G-VOC","2025-01-13T01:37:34.826Z","3.064","0.0416","0.2156","0.0004","1/12/2025, 19:37:35"
"G-VOC","2025-01-13T01:37:06.772Z","3.068","0.0416","0.2152","0.0004","1/12/2025, 19:37:07"
"G-VOC","2025-01-13T01:36:38.774Z","3.072","0.0416","0.2216","0.0004","1/12/2025, 19:36:39"
"G-VOC","2025-01-13T01:36:10.768Z","3.072","0.0416","0.2216","0.0008","1/12/2025, 19:36:11"
"G-VOC","2025-01-13T01:35:42.761Z","3.076","0.0416","0.2224","0.0004","1/12/2025, 19:35:42"
"G-VOC","2025-01-13T01:35:14.732Z","3.08","0.042","0.2184","0.0008","1/12/2025, 19:35:15"
"G-VOC","2025-01-13T01:34:46.728Z","3.08","0.0416","0.2228","0.0008","1/12/2025, 19:34:47"
"G-VOC","2025-01-13T01:34:18.728Z","3.084","0.0416","0.2252","0.0004","1/12/2025, 19:34:19"
"G-VOC","2025-01-13T01:33:50.723Z","3.088","0.0416","0.226","0.0004","1/12/2025, 19:33:51"
"H-VOC","2025-01-13T01:32:17.120Z","3.108","0.042","0.2772","0.0008","1/12/2025, 19:32:17"
"H-VOC","2025-01-13T01:31:35.111Z","3.104","0.0416","0.2764","0.0012","1/12/2025, 19:31:35"
"H-VOC","2025-01-13T01:30:53.112Z","3.1","0.0416","0.2772","0.0012","1/12/2025, 19:30:53"
"H-VOC","2025-01-13T01:30:11.120Z","3.092","0.0412","0.2804","0.0016","1/12/2025, 19:30:11"
"H-VOC","2025-01-13T01:29:29.107Z","3.084","0.0412","0.2796","0.0016","1/12/2025, 19:29:29"
"H-VOC","2025-01-13T01:28:47.094Z","3.08","0.0412","0.2808","0.0004","1/12/2025, 19:28:47"
"G-VOC","2025-01-13T01:28:14.632Z","3.12","0.0424","0.2184","0.0008","1/12/2025, 19:28:14"
"H-VOC","2025-01-13T01:28:05.078Z","3.08","0.0412","0.2784","0.0004","1/12/2025, 19:28:05"
